"","check.accents","Notes","replacement","author_id","author_name","canonical_key","extra","last_name","first_name","middle_name"
"912",NA,"",NA,1525,"Monte, Nunzia",NA,NA,"Monte","Nunzia",NA
"913",NA,"",NA,818,"Monteiro, H S","monteiro|h",NA,"Monteiro","H","S"
"914",NA,"",NA,819,"Montross, S N","montross|s",NA,"Montross","S","N"
"915",NA,"",NA,820,"Moore, Jessica","moore|j",NA,"Moore","Jessica",NA
"916",NA,"",NA,1710,"Moore, Joel",NA,NA,"Moore","Joel",NA
"917",NA,"",NA,821,"Morbeck, Benjamin","morbeck|b",NA,"Morbeck","Benjamin",NA
"918",NA,"",NA,822,"Moreland, K C","moreland|k",NA,"Moreland","K","C"
"919",NA,"",NA,823,"Morelli, L.","morelli|l",NA,"Morelli","L",NA
"920",NA,"",NA,1708,"Morency, Michelle",NA,NA,"Morency","Michelle",NA
"921",NA,"",NA,824,"Morgenthaler, J.","morgenthaler|j",NA,"Morgenthaler","J",NA
"922",NA,"",NA,825,"Morin-Ka, S.","morinka|s",NA,"Morin-Ka","S",NA
"923",NA,"",NA,828,"Morris, A B","morris|a",NA,"Morris","A","B"
"924",NA,"",NA,826,"Morrison, R R","morrison|r",NA,"Morrison","R","R"
"925",NA,"",NA,827,"Morrison, S M","morrison|s",NA,"Morrison","S","M"
"926",NA,"",NA,1470,"Morrissey, Laura",NA,NA,"Morrissey","Laura",NA
"927",NA,"",NA,830,"Morrone, J.","morrone|j",NA,"Morrone","J",NA
"928",NA,"",NA,831,"Mortensen, J K","mortensen|j",NA,"Mortensen","J","K"
"929",NA,"",NA,832,"Moschetti, M P","moschetti|m",NA,"Moschetti","M","P"
"930",NA,"",NA,1440,"Moser, Katrina",NA,NA,"Moser","Katrina",NA
"931",NA,"",NA,833,"Moshrefzadeh, J.","moshrefzadeh|j",NA,"Moshrefzadeh","J",NA
"932",NA,"",NA,834,"Moumani, Khaled Ali","moumani|ka",NA,"Moumani","Khaled","Ali"
"933",NA,"",NA,835,"Mouser, J B","mouser|j",NA,"Mouser","J","B"
"934",NA,"",NA,837,"Moye, C D","moye|c",NA,"Moye","C","D"
"935",NA,"",NA,836,"Moyer, B A","moyer|b",NA,"Moyer","B","A"
"936",NA,"",NA,841,"Mudd, D.","mudd|d",NA,"Mudd","D",NA
"937",NA,"",NA,842,"Mudd, G M","mudd|g",NA,"Mudd","G","M"
"938",NA,"",NA,843,"Muhanga, M I","muhanga|m",NA,"Muhanga","M","I"
"939",NA,"",NA,844,"Mukherjee, A.","mukherjee|a",NA,"Mukherjee","A",NA
"940",NA,"",NA,845,"Muller, Izzy P.","muller|ip",NA,"Muller","Izzy","P"
"941",NA,"",NA,1573,"Munk, L. A.",NA,NA,"Munk","L","A"
"942",NA,"",NA,847,"Murchland, M A","murchland|m",NA,"Murchland","M","A"
"943",NA,"",NA,849,"Murphy, S F","murphy|s",NA,"Murphy","S","F"
"944",NA,"",NA,850,"Murtiana, Sri","murtiana|s",NA,"Murtiana","Sri",NA
"945",NA,"",NA,851,"Murton, B J","murton|b",NA,"Murton","B","J"
"946",NA,"",NA,852,"Musho, T.","musho|t",NA,"Musho","T",NA
"947",NA,"",NA,853,"Musoma, B M","musoma|b",NA,"Musoma","B","M"
"948",NA,"",NA,854,"Musselman, K N","musselman|k",NA,"Musselman","K","N"
"949",NA,"",NA,855,"Muthoosamy, K.","muthoosamy|k",NA,"Muthoosamy","K",NA
"950",NA,"",NA,856,"Myles, C C","myles|c",NA,"Myles","C","C"
"951",NA,"",NA,857,"Naemi, A.","naemi|a",NA,"Naemi","A",NA
"952",NA,"",NA,859,"Naibert, Travis J.","naibert|tj",NA,"Naibert","Travis","J"
"953",NA,"",NA,860,"Nanus, L.","nanus|l",NA,"Nanus","L",NA
"954",NA,"",NA,1327,"Nassar, Nedal T.",NA,NA,"Nassar","Nedal","T"
"955",NA,"",NA,861,"Natkaniec-Nowak, L.","natkaniecnowak|l",NA,"Natkaniec-Nowak","L",NA
"956",NA,"",NA,1392,"Neethling, S. J.",NA,NA,"Neethling","S","J"
"957",NA,"",NA,863,"Neves, Miguel","neves|m",NA,"Neves","Miguel",NA
"958",NA,"",NA,864,"Newberry, Rainer J.","newberry|rj",NA,"Newberry","Rainer","J"
"959",NA,"",NA,1463,"Newman, Alexander",NA,NA,"Newman","Alexander",NA
"960",NA,"",NA,865,"Newman, C.","newman|c",NA,"Newman","C",NA
"961",NA,"",NA,866,"Nguyen, L H B","nguyen|l",NA,"Nguyen","L","H B"
"962",NA,"",NA,867,"Nguyen, N.","nguyen|n",NA,"Nguyen","N",NA
"963",NA,"",NA,868,"Nibourel, L.","nibourel|l",NA,"Nibourel","L",NA
"964",NA,"",NA,869,"Nicholas, Joseph R.","nicholas|jr",NA,"Nicholas","Joseph","R"
"965",NA,"",NA,870,"Nielsen, M G","nielsen|m",NA,"Nielsen","M","G"
"966",NA,"",NA,871,"Nielsen, Scott E.","nielsen|se",NA,"Nielsen","Scott","E"
"967",NA,"",NA,872,"Nielson, D.","nielson|d",NA,"Nielson","D",NA
"968",NA,"",NA,874,"Niemiller, M L","niemiller|m",NA,"Niemiller","M","L"
"969",NA,"",NA,1584,"Ningen, Sara Van",NA,NA,"Ningen","Sara","Van"
"970",NA,"",NA,876,"Niri, A. Jannesar","niri|aj",NA,"Niri","A","Jannesar"
"971",NA,"",NA,877,"Nixon, K.","nixon|k",NA,"Nixon","K",NA
"972",NA,"",NA,878,"Noble, A.","noble|a",NA,"Noble","A",NA
"973",NA,"",NA,883,"Nwaila, G T","nwaila|g",NA,"Nwaila","G","T"
"974",NA,"",NA,884,"Nyanda, S S","nyanda|s",NA,"Nyanda","S","S"
"975",NA,"",NA,1441,"Nydick, Koren",NA,NA,"Nydick","Koren",NA
"976",NA,"",NA,885,"Nygaard, A.","nygaard|a",NA,"Nygaard","A",NA
"977",NA,"",NA,886,"Obedzinski, M.","obedzinski|m",NA,"Obedzinski","M",NA
"978",NA,"",NA,887,"Ochonma, P.","ochonma|p",NA,"Ochonma","P",NA
"979",NA,"",NA,888,"Okonkwo, Emenike George","okonkwo|eg",NA,"Okonkwo","Emenike","George"
"980",NA,"",NA,1662,"Oktavianus, Ignasius Dwi",NA,NA,"Oktavianus","Ignasius","Dwi"
"981",NA,"",NA,889,"Okuno, Hanako","okuno|h",NA,"Okuno","Hanako",NA
"982",NA,"",NA,1442,"Oleksy, Isabella",NA,NA,"Oleksy","Isabella",NA
"983",NA,"",NA,890,"Olivero, A P","olivero|a",NA,"Olivero","A","P"
"984",NA,"",NA,891,"Olivetti, E.","olivetti|e",NA,"Olivetti","E",NA
"985",NA,"",NA,1607,"Olivier, Nicolas",NA,NA,"Olivier","Nicolas",NA
"986",NA,"",NA,1721,"Olson, Bernard A.",NA,NA,"Olson","Bernard","A"
"987",NA,"",NA,1668,"Olson, Julie B.",NA,NA,"Olson","Julie","B"
"988",NA,"",NA,894,"Ootes, L.","ootes|l",NA,"Ootes","L",NA
"989",NA,"",NA,1416,"Oprins, Herman",NA,NA,"Oprins","Herman",NA
"990",1,"This is an accented a and an accented c, no seeming duplicates",NA,896,"Oráč, D.","or|d",NA,"Oráč","D",NA
"991",NA,"",NA,895,"Orovan, E A","orovan|e",NA,"Orovan","E","A"
"992",NA,"",NA,899,"Owen, Evan J.","owen|ej",NA,"Owen","Evan","J"
"993",NA,"",NA,1563,"Palosaari, Jenny",NA,NA,"Palosaari","Jenny",NA
"994",NA,"",NA,903,"Pan, F.","pan|f",NA,"Pan","F",NA
"995",NA,"",NA,904,"Pan, X.","pan|x",NA,"Pan","X",NA
"996",NA,"",NA,905,"Pan, Y.","pan|y",NA,"Pan","Y",NA
"997",NA,"",NA,901,"Pandey, A.","pandey|a",NA,"Pandey","A",NA
"998",NA,"",NA,902,"Pandey, R.","pandey|r",NA,"Pandey","R",NA
"999",NA,"",NA,906,"Papadopoulou, L.","papadopoulou|l",NA,"Papadopoulou","L",NA
"1000",NA,"",NA,907,"Pape, Y. Le","pape|yl",NA,"Pape","Y","Le"
"1001",NA,"",NA,908,"Parab, S.","parab|s",NA,"Parab","S",NA
"1002",NA,"",NA,909,"Paradis, S.","paradis|s",NA,"Paradis","S",NA
"1003",NA,"",NA,1574,"Paranthaman, M. Parans",NA,NA,"Paranthaman","M","Parans"
"1004",NA,"",NA,913,"Park, Jehee","park|j",NA,"Park","Jehee",NA
"1005",NA,"",NA,1634,"Park, Junhyeok",NA,NA,"Park","Junhyeok",NA
"1006",NA,"",NA,1423,"Park, Seongho",NA,NA,"Park","Seongho",NA
"1007",NA,"Completed first name to check not a duplicate",NA,914,"Park, Sulgiye","park|s",NA,"Park","Sulgiye",NA
"1008",NA,"",NA,910,"Parker, S S","parker|s",NA,"Parker","S","S"
"1009",NA,"",NA,911,"Parkhurst, Laura","parkhurst|l",NA,"Parkhurst","Laura",NA
"1010",NA,"",NA,912,"Parks, H.","parks|h",NA,"Parks","H",NA
"1011",NA,"",NA,915,"Parnell, J.","parnell|j",NA,"Parnell","J",NA
"1012",NA,"",NA,1363,"Parsa, Mohammad",NA,NA,"Parsa","Mohammad",NA
"1013",NA,"",NA,1388,"Pashin, Jack C.",NA,NA,"Pashin","Jack","C"
"1014",NA,"",NA,1380,"Patlolla, Shashank Reddy",NA,NA,"Patlolla","Shashank","Reddy"
"1015",NA,"",NA,1506,"Paudyal, Kabi Raj",NA,NA,"Paudyal","Kabi","Raj"
"1016",NA,"",NA,916,"Paukert, C.","paukert|c",NA,"Paukert","C",NA
"1017",NA,"",NA,1550,"Paul, A.",NA,NA,"Paul","A",NA
"1018",NA,"",NA,917,"Pearce, M A","pearce|m",NA,"Pearce","M","A"
"1019",NA,"",NA,919,"Pecha, M E","pecha|m",NA,"Pecha","M","E"
"1020",NA,"",NA,1415,"Pedreira, Olalla Varela",NA,NA,"Pedreira","Olalla","Varela"
"1021",NA,"",NA,920,"Peduzzi, Pascal","peduzzi|p",NA,"Peduzzi","Pascal",NA
"1022",NA,"",NA,921,"Penaloza, I.","penaloza|i",NA,"Penaloza","I",NA
"1023",NA,"",NA,922,"Peng, Zhigang","peng|z",NA,"Peng","Zhigang",NA
"1024",NA,"",NA,923,"Pensky, J.","pensky|j",NA,"Pensky","J",NA
"1025",NA,"",NA,924,"Perdikou, S.","perdikou|s",NA,"Perdikou","S",NA
"1026",NA,"",NA,1508,"Perrier, Frederic",NA,NA,"Perrier","Frederic",NA
"1027",NA,"",NA,930,"Peter, J.","peter|j",NA,"Peter","J",NA
"1028",NA,"",NA,925,"Peterman, D.","peterman|d",NA,"Peterman","D",NA
"1029",NA,"",NA,929,"Peters, S E","peters|s",NA,"Peters","S","E"
"1030",NA,"",NA,927,"Petersen, Sven","petersen|s",NA,"Petersen","Sven",NA
"1031",NA,"",NA,928,"Peterson, Dean M.","peterson|dm",NA,"Peterson","Dean","M"
"1032",NA,"",NA,931,"Pettersson, M.","pettersson|m",NA,"Pettersson","M",NA
"1033",NA,"",NA,932,"Pfaff, K.","pfaff|k",NA,"Pfaff","K",NA
"1034",NA,"",NA,933,"Pfau, J C","pfau|j",NA,"Pfau","J","C"
"1035",NA,"",NA,934,"Pfennig, Andreas","pfennig|a",NA,"Pfennig","Andreas",NA
"1036",NA,"",NA,937,"Phillips, G.","phillips|g",NA,"Phillips","G",NA
"1037",NA,"",NA,938,"Phillips, Jan-Claire","phillips|j",NA,"Phillips","Jan-Claire",NA
"1038",NA,"",NA,1378,"Pianowski, Laura S.",NA,NA,"Pianowski","Laura","S"
"1039",NA,"",NA,1654,"Pietrak, Justyna",NA,NA,"Pietrak","Justyna",NA
"1040",NA,"",NA,940,"Pilote, J.","pilote|j",NA,"Pilote","J",NA
"1041",NA,"",NA,941,"Pineault, David George","pineault|dg",NA,"Pineault","David","George"
"1042",NA,"",NA,1468,"Pinter, Zsanett",NA,NA,"Pinter","Zsanett",NA
"1043",NA,"",NA,1700,"Piroskova, Jana",NA,NA,"Piroskova","Jana",NA
"1044",NA,"",NA,1495,"Pishvaie, S.M.R.",NA,NA,"Pishvaie","SMR",NA
"1045",NA,"",NA,942,"Pitcairn, I.","pitcairn|i",NA,"Pitcairn","I",NA
"1046",NA,"",NA,1481,"Planavsky, Noah J.",NA,NA,"Planavsky","Noah","J"
"1047",NA,"",NA,1575,"Plouffe, Alain",NA,NA,"Plouffe","Alain",NA
"1048",NA,"",NA,943,"Poelzer, G A","poelzer|g",NA,"Poelzer","G","A"
"1049",NA,"",NA,944,"Pokharel, A.","pokharel|a",NA,"Pokharel","A",NA
"1050",NA,"",NA,945,"Polzin, B J","polzin|b",NA,"Polzin","B","J"
"1051",NA,"",NA,946,"Pompeani, D P","pompeani|d",NA,"Pompeani","D","P"
"1052",NA,"",NA,947,"Ponce, D.","ponce|d",NA,"Ponce","D",NA
"1053",NA,"",NA,948,"Popovs, I.","popovs|i",NA,"Popovs","I",NA
"1054",NA,"",NA,949,"Porritt, R W","porritt|r",NA,"Porritt","R","W"
"1055",NA,"",NA,1718,"Pothos, Ioannis",NA,NA,"Pothos","Ioannis",NA
"1056",NA,"",NA,1576,"Potter, Eric",NA,NA,"Potter","Eric",NA
"1057",NA,"",NA,1425,"Pourtois, Geoffrey",NA,NA,"Pourtois","Geoffrey",NA
"1058",NA,"",NA,950,"Powell, R.","powell|r",NA,"Powell","R",NA
"1059",NA,"",NA,951,"Pownceby, M.","pownceby|m",NA,"Pownceby","M",NA
"1060",NA,"",NA,952,"Prabhu, A.","prabhu|a",NA,"Prabhu","A",NA
"1061",NA,"",NA,953,"Pradip","pradip|",NA,"Pradip",NA,NA
"1062",NA,"",NA,1485,"Pramanik, Biplob Kumar",NA,NA,"Pramanik","Biplob","Kumar"
"1063",NA,"",NA,954,"Pratt, T. L.","pratt|tl",NA,"Pratt","T","L"
"1064",NA,"",NA,955,"Precker, C E","precker|c",NA,"Precker","C","E"
"1065",NA,"",NA,956,"Preet, S.","preet|s",NA,"Preet","S",NA
"1066",NA,"",NA,1396,"Premasiri, H. M. R.",NA,NA,"Premasiri","H","M R"
"1067",NA,"",NA,1743,"Pritchard, Matt",NA,NA,"Pritchard","Matt",NA
"1068",NA,"",NA,958,"Puente, P.","puente|p",NA,"Puente","P",NA
"1069",NA,"",NA,960,"Pusarapu, V.","pusarapu|v",NA,"Pusarapu","V",NA
"1070",NA,"",NA,961,"Qasemipour, E.","qasemipour|e",NA,"Qasemipour","E",NA
"1071",NA,"",NA,962,"Qin, J.","qin|j",NA,"Qin","J",NA
"1072",NA,"",NA,963,"Qin, R.","qin|r",NA,"Qin","R",NA
"1073",NA,"",NA,964,"Qiu, L W","qiu|l",NA,"Qiu","L","W"
"1074",NA,"",NA,966,"Quan, Ying","quan|y",NA,"Quan","Ying",NA
"1075",NA,"",NA,967,"Quinn, D P","quinn|d",NA,"Quinn","D","P"
"1076",NA,"",NA,968,"Raffae, M.","raffae|m",NA,"Raffae","M",NA
"1077",NA,"",NA,1716,"Raffensperger, Jeff P.",NA,NA,"Raffensperger","Jeff","P"
"1078",NA,"",NA,1421,"Ragnarsson, Lars-Ake",NA,NA,"Ragnarsson","Lars-Ake",NA
"1079",NA,"",NA,973,"Ram, R.","ram|r",NA,"Ram","R",NA
"1080",NA,"",NA,969,"Ramon-Duenas, Carolina","ramonduenas|c",NA,"Ramon-Duenas","Carolina",NA
"1081",NA,"",NA,971,"Ramos, E J","ramos|e",NA,"Ramos","E","J"
"1082",NA,"",NA,972,"Ramsey, P Q","ramsey|p",NA,"Ramsey","P","Q"
"1083",NA,"",NA,974,"Rangarajan, S. S.","rangarajan|ss",NA,"Rangarajan","S","S"
"1084",NA,"",NA,975,"Rao, S.","rao|s",NA,"Rao","S",NA
"1085",NA,"",NA,1393,"Ratnayake, N. P.",NA,NA,"Ratnayake","N","P"
"1086",NA,"",NA,976,"Rau, Benjamin","rau|b",NA,"Rau","Benjamin",NA
"1087",NA,"",NA,977,"Ravandi, Z K","ravandi|z",NA,"Ravandi","Z","K"
"1088",NA,"",NA,978,"Raymond, O.","raymond|o",NA,"Raymond","O",NA
"1089",NA,"",NA,980,"Realff, M.","realff|m",NA,"Realff","M",NA
"1090",NA,"",NA,981,"Reddy, J E","reddy|j",NA,"Reddy","J","E"
"1091",NA,"",NA,982,"Reddy, Sreedhar","reddy|s",NA,"Reddy","Sreedhar",NA
"1092",NA,"",NA,983,"Reed, C C","reed|c",NA,"Reed","C","C"
"1093",NA,"",NA,984,"Reershemius, T.","reershemius|t",NA,"Reershemius","T",NA
"1094",NA,"",NA,985,"Regan, A.","regan|a",NA,"Regan","A",NA
"1095",NA,"",NA,986,"Regan, Sean P.","regan|sp",NA,"Regan","Sean","P"
"1096",NA,"",NA,1475,"Reich, Martin",NA,NA,"Reich","Martin",NA
"1097",NA,"",NA,1529,"Reichenbach, Paola",NA,NA,"Reichenbach","Paola",NA
"1098",NA,"",NA,987,"Reijm, C R","reijm|c",NA,"Reijm","C","R"
"1099",NA,"",NA,1480,"Reinhard, Christopher T.",NA,NA,"Reinhard","Christopher","T"
"1100",NA,"",NA,988,"Rekabdarkolaee, H M","rekabdarkolaee|h",NA,"Rekabdarkolaee","H","M"
"1101",NA,"",NA,989,"Remondino, F.","remondino|f",NA,"Remondino","F",NA
"1102",NA,"",NA,990,"Respess, Zachary M.","respess|zm",NA,"Respess","Zachary","M"
"1103",1,"This is an accented n and an accented i, no seeming duplicates",NA,991,"Riaño, Sofía","riano|s",NA,"Riaño","Sofía",NA
"1104",NA,"",NA,992,"Richardson, Carson A.","richardson|ca",NA,"Richardson","Carson","A"
"1105",NA,"",NA,993,"Riddell, Jill L.","riddell|jl",NA,"Riddell","Jill","L"
"1106",NA,"",NA,1504,"Rigaudier, Thomas",NA,NA,"Rigaudier","Thomas",NA
"1107",NA,"",NA,994,"Rishanty, Arnita","rishanty|a",NA,"Rishanty","Arnita",NA
"1108",NA,"",NA,995,"Roberge, J.","roberge|j",NA,"Roberge","J",NA
"1109",NA,"",NA,999,"Robinson, G.R., Jr","robinson|gj",NA,"Robinson","GR","Jr"
"1110",NA,"",NA,1000,"Rodgers, K.","rodgers|k",NA,"Rodgers","K",NA
"1111",NA,"",NA,1001,"Rodrigues, F J L","rodrigues|f",NA,"Rodrigues","F","J L"
"1112",NA,"",NA,1003,"Roe, W.","roe|w",NA,"Roe","W",NA
"1113",NA,"",NA,1002,"Roesch, Ariane","roesch|a",NA,"Roesch","Ariane",NA
"1114",NA,"",NA,1004,"Rogosch, J.","rogosch|j",NA,"Rogosch","J",NA
"1115",NA,"",NA,1394,"Rohitha, L. P. S.",NA,NA,"Rohitha","L","P S"
"1116",NA,"",NA,1005,"Roland, V.","roland|v",NA,"Roland","V",NA
"1117",NA,"",NA,1502,"Rolfo, Franco",NA,NA,"Rolfo","Franco",NA
"1118",NA,"",NA,1420,"Rolin, Cedric",NA,NA,"Rolin","Cedric",NA
"1119",NA,"",NA,1006,"Rooney, A D","rooney|a",NA,"Rooney","A","D"
"1120",NA,"",NA,1452,"Rose, K.",NA,NA,"Rose","K",NA
"1121",NA,"",NA,1007,"Rosenkranz, J.","rosenkranz|j",NA,"Rosenkranz","J",NA
"1122",NA,"",NA,1008,"Rosera, Joshua M.","rosera|jm",NA,"Rosera","Joshua","M"
"1123",NA,"",NA,1009,"Roth, R.","roth|r",NA,"Roth","R",NA
"1124",NA,"",NA,1010,"Rouchon, Denis","rouchon|d",NA,"Rouchon","Denis",NA
"1125",NA,"",NA,1011,"Royce, Bethany","royce|b",NA,"Royce","Bethany",NA
"1126",NA,"",NA,1012,"Rozelle, P L","rozelle|p",NA,"Rozelle","P","L"
"1127",NA,"",NA,1014,"Rubilar, Rafael A.","rubilar|ra",NA,"Rubilar","Rafael","A"
"1128",NA,"",NA,1015,"Ruckhaus, M H","ruckhaus|m",NA,"Ruckhaus","M","H"
"1129",NA,"",NA,1016,"Ruleman, C A","ruleman|c",NA,"Ruleman","C","A"
"1130",NA,"",NA,1017,"Rumman, R.","rumman|r",NA,"Rumman","R",NA
"1131",NA,"",NA,1676,"Runganga, Desire",NA,NA,"Runganga","Desire",NA
"1132",NA,"",NA,1018,"Runkana, Venkataramana","runkana|v",NA,"Runkana","Venkataramana",NA
"1133",NA,"",NA,1019,"Russoniello, Christopher","russoniello|c",NA,"Russoniello","Christopher",NA
"1134",NA,"",NA,1020,"Ryan, Joseph N.","ryan|jn",NA,"Ryan","Joseph","N"
"1135",NA,"",NA,1021,"Ryker, S J","ryker|s",NA,"Ryker","S","J"
"1136",NA,"",NA,1022,"Ryter, J.","ryter|j",NA,"Ryter","J",NA
"1137",NA,"",NA,1562,"Rytkonen, Sauli Johannes",NA,NA,"Rytkonen","Sauli","Johannes"
"1138",NA,"",NA,1456,"Sabbatino, M.",NA,NA,"Sabbatino","M",NA
"1139",NA,"",NA,1592,"Sabin, Andrew",NA,NA,"Sabin","Andrew",NA
"1140",NA,"",NA,1024,"Sabolsky, E M","sabolsky|e",NA,"Sabolsky","E","M"
"1141",NA,"",NA,1656,"Sadowska, Monika",NA,NA,"Sadowska","Monika",NA
"1142",NA,"",NA,1443,"Sadro, Steven",NA,NA,"Sadro","Steven",NA
"1143",NA,"",NA,1025,"Sahu, R.","sahu|r",NA,"Sahu","R",NA
"1144",NA,"",NA,1465,"Sakellaris, Grigorios-Aarne",NA,NA,"Sakellaris","Grigorios-Aarne",NA
"1145",NA,"",NA,1492,"Saleh, Gehad M.",NA,NA,"Saleh","Gehad","M"
"1146",NA,"",NA,1664,"Saleh, Muhammad Hairul",NA,NA,"Saleh","Muhammad","Hairul"
"1147",NA,"",NA,1538,"Salomao, Marcelo dos santos",NA,NA,"Salomao","Marcelo","dos santos"
"1148",NA,"",NA,1532,"Salomon, Eric",NA,NA,"Salomon","Eric",NA
"1149",NA,"",NA,1566,"Sambodo, Maxensius Tri",NA,NA,"Sambodo","Maxensius","Tri"
"1150",NA,"",NA,1648,"Sampognaro, Alyssa M.",NA,NA,"Sampognaro","Alyssa","M"
"1151",NA,"Moved 'San' from 'extra' to last_name",NA,1326,"San Juan, C. A.",NA,NA,"San Juan","C","A"
"1152",NA,"",NA,1413,"Sankaran, Kiroubanand",NA,NA,"Sankaran","Kiroubanand",NA
"1153",NA,"",NA,1528,"Santangelo, Michele",NA,NA,"Santangelo","Michele",NA
"1154",NA,"",NA,1482,"Santosh, M.",NA,NA,"Santosh","M",NA
"1155",NA,"",NA,1577,"Sappin, Anne-Aurelie",NA,NA,"Sappin","Anne-Aurelie",NA
"1156",NA,"",NA,1026,"Sarker, S K","sarker|s",NA,"Sarker","S","K"
"1157",NA,"",NA,1027,"Sarma, R. Narayana","sarma|rn",NA,"Sarma","R","Narayana"
"1158",NA,"",NA,1028,"Saros, J E","saros|j",NA,"Saros","J","E"
"1159",NA,"",NA,1517,"Sasongko, Nugroho Adi",NA,NA,"Sasongko","Nugroho","Adi"
"1160",NA,"",NA,1357,"Sato, Kazuo",NA,NA,"Sato","Kazuo",NA
"1161",NA,"",NA,1360,"Savage, Brian",NA,NA,"Savage","Brian",NA
"1162",NA,"",NA,1509,"Saxton, Aaron",NA,NA,"Saxton","Aaron",NA
"1163",NA,"",NA,1029,"Sayahpour, B.","sayahpour|b",NA,"Sayahpour","B",NA
"1164",NA,"",NA,1030,"Scalf, C.","scalf|c",NA,"Scalf","C",NA
"1165",NA,"",NA,1031,"Scarberry, Kaleb","scarberry|k",NA,"Scarberry","Kaleb",NA
"1166",NA,"",NA,1032,"Schaltegger, U.","schaltegger|u",NA,"Schaltegger","U",NA
"1167",NA,"",NA,1034,"Schermerhorn, William","schermerhorn|w",NA,"Schermerhorn","William",NA
"1168",NA,"",NA,1035,"Schiellerup, H.","schiellerup|h",NA,"Schiellerup","H",NA
"1169",NA,"",NA,1489,"Schlafli, Salome",NA,NA,"Schlafli","Salome",NA
"1170",NA,"",NA,1036,"Schmidt, K.","schmidt|k",NA,"Schmidt","K",NA
"1171",NA,"",NA,1037,"Schmitz, M.","schmitz|m",NA,"Schmitz","M",NA
"1172",NA,"",NA,1719,"Schoneich, Antonio G.",NA,NA,"Schoneich","Antonio","G"
"1173",NA,"",NA,1038,"Schultz, V O","schultz|v",NA,"Schultz","V","O"
"1174",NA,"",NA,1039,"Schulz, E Y","schulz|e",NA,"Schulz","E","Y"
"1175",NA,"",NA,1040,"Schulz, K J","schulz|k",NA,"Schulz","K","J"
"1176",NA,"",NA,1041,"Schulz, W H","schulz|w",NA,"Schulz","W","H"
"1177",NA,"",NA,1488,"Schumacher, Isabel",NA,NA,"Schumacher","Isabel",NA
"1178",NA,"",NA,1042,"Schwalb, A N","schwalb|a",NA,"Schwalb","A","N"
"1179",NA,"Updated to pull first name and middle name from author_id 1691",NA,1694,"Schwan, Melissa R.",NA,NA,"Schwan","Melissa","R"
"1180",NA,"",NA,1723,"Schwartzentruber, Thomas E.",NA,NA,"Schwartzentruber","Thomas","E"
"1181",NA,"",NA,1043,"Schweizer, D.","schweizer|d",NA,"Schweizer","D",NA
"1182",NA,"",NA,1044,"Schwering, P.","schwering|p",NA,"Schwering","P",NA
"1183",NA,"",NA,1045,"Scott, C.","scott|c",NA,"Scott","C",NA
"1184",NA,"",NA,1428,"Scott, Sara",NA,NA,"Scott","Sara",NA
"1185",NA,"Fixed so last, first II",NA,996,"Seal, Robert R. II","robertrseal|i","II","Seal","Robert","R"
"1186",NA,"",NA,1047,"Seckinger, D C","seckinger|d",NA,"Seckinger","D","C"
"1187",NA,"",NA,1048,"Seleznev, N.","seleznev|n",NA,"Seleznev","N",NA
"1188",NA,"",NA,1049,"Selley, Kate","selley|k",NA,"Selley","Kate",NA
"1189",NA,"",NA,1050,"Sener, S E Can","sener|sc","Can","Sener","S","E"
"1190",NA,"",NA,1051,"Serbin, S P","serbin|s",NA,"Serbin","S","P"
"1191",NA,"",NA,1675,"Seung-yeol, Lee",NA,NA,"Seung-yeol","Lee",NA
"1192",NA,"",NA,1589,"Sewell, Steven",NA,NA,"Sewell","Steven",NA
"1193",NA,"",NA,1692,"Sexstone, Graham A.",NA,NA,"Sexstone","Graham","A"
"1194",NA,"",NA,1052,"Shah, A. K.","shah|ak",NA,"Shah","A","K"
"1195",NA,"",NA,1053,"Shah, S Y A","shah|s",NA,"Shah","S","Y A"
"1196",NA,"",NA,1498,"Shanmugam, Mohana Sundaram",NA,NA,"Shanmugam","Mohana","Sundaram"
"1197",NA,"",NA,1627,"Shao Liuguo",NA,NA,"Shao","Liuguo",NA
"1198",NA,"",NA,1054,"Shapiro, A M","shapiro|a",NA,"Shapiro","A","M"
"1199",NA,"",NA,1381,"Sharafian, Amir",NA,NA,"Sharafian","Amir",NA
"1200",NA,"",NA,1055,"Sharma, Namrata","sharma|n",NA,"Sharma","Namrata",NA
"1201",NA,"",NA,1056,"Sharpe, J.","sharpe|j",NA,"Sharpe","J",NA
"1202",NA,"",NA,1058,"Shaughnessy, A.","shaughnessy|a",NA,"Shaughnessy","A",NA
"1203",NA,"",NA,1059,"Shbita, Basel","shbita|b",NA,"Shbita","Basel",NA
"1204",NA,"",NA,1064,"She, A.","she|a",NA,"She","A",NA
"1205",NA,"",NA,1060,"Sheikh, T M","sheikh|t",NA,"Sheikh","T","M"
"1206",NA,"",NA,1061,"Shell, R.","shell|r",NA,"Shell","R",NA
"1207",NA,"",NA,1062,"Sherrod, Rebecca","sherrod|r",NA,"Sherrod","Rebecca",NA
"1208",NA,"",NA,1063,"Shervais, J W","shervais|j",NA,"Shervais","J","W"
"1209",NA,"",NA,1703,"Shi, Xuguo",NA,NA,"Shi","Xuguo",NA
"1210",NA,"",NA,1068,"Shi, Y.","shi|y",NA,"Shi","Y",NA
"1211",NA,"",NA,1069,"Shi, Z.","shi|z",NA,"Shi","Z",NA
